DATA_DATE,PAP_R1178743,PAP_R1181512,PAP_R1189461,PAP_R1204475,PAP_R1204628,PAP_R1223691,PAP_R1461686,PAP_R822706634,PAP_R826724172,PAP_R826745396,PAP_R826761629,PAP_R826765620,PAP_R826765624,PAP_R826770111,PAP_R826786345,PAP_R826794788,PAP_R826796092,PAP_R826796112,PAP_R826796135,PAP_R826806803,PAP_R826808117,PAP_R826808146,PAP_R826808218,PAP_R826808309,PAP_R826808338,PAP_R826808422,PAP_R826812806,PAP_R826815572,PAP_R826821099,PAP_R826821373,PAP_R826821375,PAP_R826821378,PAP_R826821380,PAP_R826824272,PAP_R826824424,PAP_R826825422,PAP_R826826203,PAP_R826829602,PAP_R826829623,PAP_R826830878,PAP_R826830888,PAP_R826831753,PAP_R826831911,PAP_R826832174,PAP_R826832216,PAP_R826832542,PAP_R826832545,PAP_R826832550,PAP_R826834069,PAP_R826837735,PAP_R826837792,PAP_R826838699,PAP_R826838951,PAP_R826839024,PAP_R826839228,PAP_R826839232,PAP_R826839305,PAP_R826839520,PAP_R826846895
2018-02-14,12470.34,6000.13,17672.76,2508.43,11079.27,69728.81,3151.59,23822.04,8282.75,17872.31,53129.39,73940.62,30822.33,75241.81,7993.04,10687.39,7636.48,8243.12,16326.83,10612.81,18539.71,13932.74,34126.66,13349.62,916.77,7946.78,9564.87,6560.77,6753.42,6366.59,21753.2,3334.82,14034.7,32890.13,39357.49,40351.01,4219.5,19631.76,18283.29,4967.88,22264.34,16896.51,9731.14,23788.78,11324.3,20403.21,17420.07,1348.81,27958.79,13721.24,23039.28,4274.43,16234.66,32526.06,24453.26,22787.58,22523.4,15891.61,14188.05
2018-02-15,12476.76,6001.38,17676.92,2509.15,11095.7,69788.68,3152.03,23863.1,8287.97,17880.88,53158.03,73952.94,30834.57,75330.49,7994.32,10688.12,7638.4,8243.84,16326.83,10614.68,18553.33,13939.97,34142.99,13354.33,918.59,7947.71,9565.22,6565.67,6759.53,6370.42,21759.13,3336.17,14037.18,32906.43,39362.41,40405.65,4219.52,19634.7,18300.48,4968.97,22264.35,16896.67,9731.14,23789.17,11332.1,20419.63,17433.83,1349.07,27966.81,13721.25,23040.04,4274.65,16234.95,32529.16,24454.22,22807.79,22523.41,15893.25,14200.89
2018-02-16,12478.62,6002.67,17680.6,2509.99,11111.9,69852.38,3152.5,23893.41,8293.28,17887.28,53186.81,74014.39,30849.21,75406.64,7995.23,10688.8,7638.47,8244.78,16326.83,10616.09,18563.95,13945.84,34160.15,13358.88,920.51,7948.66,9565.62,6569.58,6764.98,6377.69,21762.73,3337.63,14061.19,32936.41,39363.5,40433.26,4219.54,19637.61,18300.65,4969.37,22264.36,16896.83,9731.14,23789.93,11336.93,20435.51,17446.15,1349.3,27973.41,13721.25,23040.45,4274.71,16235.05,32530.24,24454.93,22807.92,22523.42,15894.52,14213.01
2018-02-17,12480.45,6003.68,17684.42,2510.8,11128.13,69914.38,3152.96,23921.14,8298.64,17894.33,53215.49,74074.36,30864.09,75484.98,7995.83,10689.64,7639.39,8245.64,16326.83,10617.55,18575.35,13951.21,34178.76,13363.35,922.28,7949.62,9565.95,6574.79,6770.88,6386.78,21766.81,3338.74,14091.51,32966.22,39366.18,40450.8,4219.55,19644.02,18314.41,4969.76,22264.36,16896.95,9731.14,23790.43,11341.75,20457.43,17452.62,1349.5,27984.59,13721.26,23041.19,4274.79,16235.15,32531.48,24455.54,22808.06,22523.44,15896.17,14225.59
2018-02-18,12482.28,6004.75,17688.13,2511.61,11144.3,69973.21,3153.57,23947.67,8304.04,17901.43,53244.35,74146.88,30877.42,75576.67,7996.71,10689.98,7639.45,8246.43,16326.83,10618.76,18585.22,13956.15,34196.89,13368.11,924.09,7950.6,9566.4,6578.97,6777.08,6394.66,21770.47,3339.82,14113.13,32998.59,39368.26,40462.2,4219.57,19667.34,18323.54,4970.17,22264.37,16897.08,9731.14,23791.12,11346.67,20475.4,17458.51,1349.71,27991.12,13721.26,23041.84,4274.86,16235.24,32532.45,24456.25,22808.19,22523.45,15897.75,14237.76
2018-02-19,12484.69,6005.67,17691.69,2512.4,11160.0,70028.86,3156.02,23974.82,8309.37,17907.8,53258.36,74214.79,30889.88,75668.76,7997.56,10690.32,7640.51,8247.56,16326.83,10619.63,18593.74,13960.83,34216.87,13372.68,925.76,7951.55,9566.76,6583.15,6782.51,6401.67,21773.55,3341.0,14131.44,33030.2,39369.26,40484.18,4219.58,19696.81,18328.65,4971.12,22264.37,16897.23,9731.14,23791.55,11351.72,20495.52,17467.48,1349.97,27997.28,13735.67,23042.61,4274.92,16235.35,32533.06,24457.04,22808.32,22523.46,15899.06,14248.99
2018-02-20,12493.34,6006.54,17695.51,2513.18,11175.81,70086.24,3161.28,24002.95,8314.66,17916.49,53277.42,74283.12,30904.06,75767.67,7999.08,10690.69,7640.58,8248.55,16326.83,10620.64,18603.98,13966.64,34236.72,13376.78,926.83,7952.46,9571.82,6587.29,6788.24,6408.72,21776.88,3342.25,14158.87,33061.0,39373.53,40500.38,4219.6,19724.35,18347.0,4972.04,22264.38,16897.33,9731.14,23803.36,11357.36,20513.33,17481.18,1350.21,28004.94,13738.93,23043.32,4274.98,16236.27,32533.7,24457.69,22808.45,22523.47,15900.65,14261.05
2018-02-21,12504.68,6007.36,17699.59,2514.15,11191.37,70143.76,3166.49,24031.76,8319.89,17926.76,53305.36,74348.33,30916.89,75856.56,7999.65,10690.86,7641.29,8249.41,16326.83,10621.43,18613.46,13971.8,34256.33,13380.49,927.8,7953.38,9572.28,6591.88,6794.15,6415.41,21779.8,3343.3,14189.59,33091.52,39376.5,40535.05,4219.62,19750.29,18359.47,4974.94,22264.38,16926.09,9731.14,23839.18,11362.47,20528.32,17491.46,1350.51,28012.27,13738.94,23044.14,4275.06,16239.16,32535.94,24458.54,22808.58,22523.48,15903.02,14272.35
2018-02-22,12515.82,6011.09,17704.02,2515.15,11206.48,70203.25,3171.74,24059.81,8325.09,17938.01,53333.6,74407.43,30931.54,75942.98,8000.99,10691.27,7641.35,8250.27,16326.83,10622.75,18622.65,13977.38,34294.79,13385.25,929.36,7956.03,9572.63,6596.93,6803.39,6423.33,21783.92,3344.37,14213.54,33121.96,39377.3,40557.36,4219.63,19777.87,18374.65,4978.6,22294.31,16952.67,9731.14,23873.51,11367.71,20547.18,17502.11,1350.72,28019.07,13738.95,23044.94,4275.12,16240.03,32597.91,24487.64,22808.71,22523.49,15904.58,14283.56
2018-02-23,12527.87,6014.85,17710.24,2516.22,11221.61,70263.04,3176.82,24088.24,8331.08,17947.99,53361.82,74469.17,30946.71,76021.36,8001.98,10691.74,7642.76,8250.81,16328.97,10632.66,18631.26,13982.74,34332.97,13389.48,930.72,7958.39,9572.99,6601.65,6810.93,6429.41,21789.11,3345.44,14228.44,33149.15,39384.36,40579.31,4219.65,19807.9,18405.68,4982.28,22330.31,16998.26,9743.37,23907.96,11373.55,20561.84,17511.41,1350.93,28024.88,13770.73,23048.07,4275.19,16255.45,32665.81,24522.38,22811.91,22568.84,15905.67,14293.68
2018-02-24,12539.15,6019.44,17717.39,2517.17,11236.71,70344.36,3181.86,24115.41,8337.17,17957.31,53390.04,74530.15,30961.37,76098.24,8002.62,10692.36,7643.97,8251.46,16328.97,10633.79,18639.97,13987.01,34367.95,13393.48,931.76,7960.73,9573.42,6606.93,6818.63,6435.64,21794.6,3346.53,14242.1,33176.21,39385.39,40604.52,4219.66,19833.23,18438.82,4986.62,22380.09,17039.99,9757.48,23942.95,11378.72,20577.75,17520.92,1351.17,28031.56,13772.3,23051.68,4275.25,16267.5,32700.69,24550.43,22844.2,22619.53,15907.26,14302.7
2018-02-25,12551.64,6023.75,17724.01,2518.19,11251.58,70420.02,3186.94,24143.39,8343.63,17965.29,53418.17,74586.51,30975.13,76169.93,8003.67,10693.22,7644.03,8251.86,16346.15,10635.47,18649.97,13991.95,34392.71,13396.84,932.83,7961.86,9573.92,6612.31,6824.0,6441.31,21800.8,3347.73,14253.86,33201.62,39386.79,40626.93,4219.68,19864.83,18466.22,4988.48,22434.18,17083.68,9773.66,23986.94,11384.6,20596.24,17531.25,1351.46,28037.0,13772.3,23052.41,4295.24,16303.18,32787.08,24590.87,22888.18,22639.87,15940.73,14312.25
2018-02-26,12564.84,6027.59,17731.9,2519.26,11266.25,70490.85,3192.05,24170.99,8351.22,17974.27,53452.68,74638.79,30987.74,76228.42,8004.36,10700.34,7644.98,8252.47,16364.24,10641.76,18658.6,13996.99,34424.32,13400.5,933.76,7964.19,9574.44,6617.37,6831.18,6447.02,21807.57,3348.9,14262.57,33225.9,39392.35,40653.26,4219.69,19892.23,18495.55,4989.73,22493.0,17112.32,9788.13,24057.48,11391.04,20608.49,17540.52,1351.81,28043.12,13772.31,23053.51,4295.35,16332.05,32835.22,24625.75,22929.99,22670.42,15974.68,14321.02
2018-02-27,12578.3,6030.8,17740.12,2520.17,11281.52,70557.23,3196.97,24199.26,8357.61,17983.7,53480.8,74693.27,31001.6,76299.84,8005.3,10700.73,7645.04,8253.09,16364.24,10642.79,18667.62,14002.26,34458.87,13404.35,934.71,7966.86,9574.93,6622.55,6838.42,6453.36,21814.06,3350.08,14272.55,33249.46,39393.61,40680.68,4219.71,19922.55,18532.72,4990.13,22541.93,17156.14,9809.65,24123.82,11396.43,20620.32,17545.73,1352.08,28050.28,13772.32,23084.9,4295.46,16351.09,32888.19,24662.66,22973.99,22712.52,16012.47,14329.87
2018-02-28,12590.74,6033.96,17747.86,2521.12,11296.43,70624.52,3201.67,24228.25,8364.84,17993.33,53509.09,74745.73,31011.44,76360.99,8006.46,10701.35,7646.03,8253.89,16364.24,10647.14,18676.43,14006.14,34486.07,13407.73,935.69,7969.16,9575.25,6626.94,6845.31,6457.49,21823.33,3351.29,14276.94,33270.3,39397.61,40696.41,4219.73,19950.2,18572.72,4992.42,22584.99,17198.56,9824.22,24174.31,11402.75,20631.06,17554.35,1352.43,28055.43,13794.3,23116.57,4295.68,16387.08,32949.5,24688.42,23015.46,22743.33,16036.79,14338.58
2018-03-01,12602.37,6037.81,17755.6,2522.11,11312.05,70699.37,3205.96,24257.7,8371.88,18003.24,53537.14,74800.79,31023.68,76417.18,8007.56,10701.77,7646.09,8258.57,16364.24,10648.24,18684.92,14009.96,34511.3,13411.16,936.52,7971.14,9576.99,6631.41,6853.48,6463.63,21832.44,3352.58,14289.72,33289.08,39403.79,40726.0,4219.74,19981.83,18613.99,4994.61,22624.11,17240.03,9839.34,24226.43,11408.33,20641.42,17565.55,1352.77,28065.02,13801.2,23159.01,4295.87,16425.93,33015.31,24723.42,23048.09,22777.86,16068.53,14347.6
2018-03-02,12614.64,6040.73,17761.44,2523.08,11329.37,70757.96,3208.59,24287.31,8377.08,18010.35,53565.52,74849.23,31032.76,76481.66,8008.95,10702.51,7647.11,8259.25,16364.24,10649.14,18692.94,14014.44,34536.7,13413.67,937.46,7973.42,9579.72,6636.76,6860.42,6469.11,21838.71,3353.93,14298.62,33310.75,39405.04,40741.71,4219.76,20017.9,18653.77,4995.49,22679.47,17283.32,9862.17,24269.96,11414.46,20649.9,17572.74,1353.06,28071.47,13830.94,23201.93,4296.11,16455.95,33077.52,24760.21,23081.46,22802.99,16097.87,14355.96
2018-03-03,12626.82,6042.83,17768.4,2524.05,11346.53,70827.3,3213.19,24319.8,8383.66,18016.55,53593.65,74895.53,31041.0,76527.79,8010.34,10703.49,7647.17,8259.95,16364.24,10650.22,18699.49,14020.0,34555.04,13416.74,938.16,7974.1,9582.48,6642.29,6864.9,6473.87,21843.94,3356.19,14302.44,33326.78,39410.14,40782.29,4219.77,20050.44,18704.72,5000.54,22723.05,17346.84,9887.03,24315.17,11420.08,20660.19,17579.14,1353.35,28078.31,13870.49,23254.75,4296.75,16469.81,33141.16,24800.89,23118.9,22831.58,16131.81,14363.49
2018-03-04,12639.51,6045.15,17774.11,2525.05,11363.8,70896.31,3218.05,24348.69,8388.95,18025.49,53621.88,74941.04,31051.65,76592.56,8011.66,10713.49,7648.35,8260.87,16364.24,10651.47,18706.65,14025.67,34572.59,13420.0,939.36,7974.99,9583.06,6647.9,6869.5,6482.0,21856.95,3357.38,14327.65,33342.51,39415.31,40807.67,4219.79,20054.27,18750.4,5001.31,22741.82,17384.1,9901.81,24345.1,11425.48,20669.67,17590.07,1353.6,28085.88,13892.28,23299.51,4297.04,16479.11,33190.1,24840.6,23158.31,22831.59,16161.96,14372.65
2018-03-05,12652.48,6048.56,17782.54,2526.1,11380.76,70958.73,3222.91,24375.81,8394.21,18035.72,53650.07,74987.99,31065.35,76663.34,8012.9,10723.89,7648.41,8261.57,16364.24,10652.94,18714.11,14031.84,34601.88,13423.57,940.27,7977.62,9583.68,6652.29,6877.75,6489.44,21866.7,3358.56,14339.73,33358.07,39421.16,40825.89,4219.81,20082.53,18789.26,5001.7,22774.78,17430.44,9915.55,24381.41,11431.81,20678.7,17599.94,1353.84,28094.24,13892.28,23336.88,4297.33,16488.85,33244.23,24857.43,23198.9,22831.6,16196.33,14381.72
2018-03-06,12665.93,6051.87,17790.66,2527.16,11398.78,71028.5,3227.61,24403.03,8399.48,18049.53,53678.23,75037.93,31081.82,76742.59,8014.09,10724.37,7649.45,8262.55,16364.24,10654.84,18721.48,14038.64,34632.54,13428.02,941.58,7980.29,9587.86,6658.69,6887.37,6499.53,21875.25,3359.8,14358.86,33373.72,39421.72,40849.61,4219.82,20107.88,18805.36,5002.18,22776.02,17476.14,9931.4,24428.84,11437.37,20690.95,17609.73,1354.07,28103.23,13925.13,23380.87,4297.69,16505.1,33307.98,24883.61,23252.49,22831.6,16216.22,14392.28
2018-03-07,12678.95,6055.8,17798.57,2528.17,11415.98,71094.47,3232.7,24430.08,8404.78,18061.89,53706.34,75097.8,31095.95,76832.39,8015.7,10725.49,7649.51,8263.32,16364.24,10663.96,18728.38,14045.11,34660.48,13432.71,942.69,7983.19,9589.37,6664.14,6897.38,6508.56,21884.65,3361.53,14382.31,33388.52,39482.27,40867.77,4219.84,20137.69,18818.27,5005.31,22776.03,17498.77,9937.61,24459.26,11442.72,20703.32,17621.11,1354.33,28111.07,13925.13,23419.89,4298.03,16524.88,33362.11,24910.59,23276.17,22831.61,16244.93,14403.35
2018-03-08,12691.78,6058.39,17806.24,2529.21,11432.17,71160.98,3237.69,24456.69,8410.76,18072.98,53734.74,75152.7,31107.97,76916.22,8016.84,10735.65,7651.03,8263.86,16364.24,10678.84,18734.8,14050.65,34687.58,13436.69,943.56,7985.65,9594.45,6669.49,6905.26,6515.69,21892.24,3363.18,14398.23,33400.76,39527.43,40888.0,4219.86,20164.31,18860.57,5008.8,22776.14,17536.73,9950.94,24506.58,11450.62,20715.02,17629.7,1354.59,28117.4,13966.03,23476.29,4298.42,16525.33,33423.28,24938.68,23308.67,22871.66,16257.91,14415.25
2018-03-09,12704.18,6061.19,17814.29,2530.25,11446.56,71226.06,3242.9,24483.83,8417.04,18082.68,53764.47,75209.91,31118.91,76987.77,8017.59,10746.28,7651.09,8264.16,16364.24,10701.12,18741.7,14057.0,34712.49,13441.01,944.38,7988.12,9596.91,6674.93,6912.56,6521.72,21900.56,3364.38,14408.8,33413.74,39532.84,40907.19,4219.87,20195.45,18900.48,5012.72,22776.14,17575.28,9973.17,24554.29,11463.4,20726.89,17641.67,1354.87,28126.19,14000.62,23516.11,4298.68,16531.04,33487.12,24940.22,23354.25,22895.4,16289.95,14425.71
2018-03-10,12715.12,6063.5,17821.86,2531.2,11460.83,71294.89,3247.81,24513.54,8422.66,18090.78,53799.56,75254.0,31127.69,77044.68,8018.51,10746.68,7660.64,8264.75,16373.53,10710.99,18748.27,14063.44,34730.42,13444.44,945.2,7988.85,9599.59,6680.25,6916.76,6525.69,21907.12,3366.1,14420.79,33427.76,39568.96,40931.91,4219.89,20217.97,18943.58,5016.18,22776.68,17610.13,9995.76,24609.28,11469.89,20738.54,17651.33,1355.33,28132.79,14033.24,23542.64,4299.01,16544.17,33548.46,24972.18,23387.4,22895.41,16323.38,14434.55
2018-03-11,12727.27,6065.52,17827.16,2532.2,11475.05,71366.13,3252.78,24543.48,8428.74,18097.42,53827.4,75291.85,31135.82,77098.35,8019.62,10747.0,7671.14,8265.36,16396.35,10720.13,18755.21,14069.62,34749.23,13447.71,946.0,7989.6,9603.24,6685.01,6919.19,6529.27,21914.37,3367.7,14430.39,33441.53,39583.05,40958.24,4219.9,20246.8,18990.14,5018.46,22819.38,17653.16,10019.85,24670.47,11475.83,20747.93,17659.26,1355.81,28138.64,14086.56,23590.8,4299.36,16568.83,33604.55,25005.04,23413.05,22895.41,16351.54,14442.56
2018-03-12,12738.31,6067.86,17834.92,2533.25,11489.27,71447.16,3257.53,24570.39,8434.49,18104.12,53855.41,75328.01,31144.06,77145.01,8021.48,10747.5,7684.59,8266.28,16418.37,10728.02,18761.62,14075.71,34771.78,13451.64,946.72,7991.08,9605.43,6689.82,6922.67,6532.4,21919.62,3369.99,14439.94,33453.37,39603.6,40976.31,4219.92,20275.02,19024.58,5021.64,22873.83,17695.52,10044.39,24723.55,11482.42,20758.88,17668.58,1356.7,28144.97,14145.99,23649.82,4299.6,16594.15,33659.1,25041.36,23450.86,22895.48,16383.58,14451.22
2018-03-13,12750.12,6069.66,17842.77,2534.33,11503.21,71528.39,3262.08,24597.19,8440.24,18110.63,53883.19,75364.51,31151.15,77181.15,8022.77,10748.76,7685.51,8267.74,16443.71,10740.13,18767.75,14080.82,34790.63,13456.05,947.39,7992.45,9610.7,6694.64,6925.55,6535.84,21925.91,3372.14,14448.34,33464.7,39607.62,40997.64,4219.93,20301.01,19051.86,5027.03,22920.16,17734.3,10064.83,24770.47,11487.33,20766.93,17675.09,1357.71,28150.78,14146.59,23722.71,4299.91,16620.89,33702.54,25079.68,23494.01,22922.71,16427.5,14458.07
2018-03-14,12760.96,6071.44,17850.73,2535.41,11516.72,71618.05,3265.71,24623.98,8446.41,18116.91,53918.68,75399.93,31157.49,77217.55,8024.34,10760.18,7687.19,8268.38,16465.37,10745.45,18773.94,14086.32,34806.64,13459.99,948.09,7993.55,9611.11,6699.77,6928.05,6539.53,21930.98,3374.3,14457.15,33476.28,39613.56,41013.06,4233.41,20327.49,19099.58,5030.56,22970.53,17780.59,10064.83,24823.68,11493.66,20774.15,17681.41,1358.43,28157.53,14146.59,23788.94,4300.21,16647.42,33771.89,25113.05,23532.54,22943.64,16481.4,14465.5
2018-03-15,12771.86,6073.9,17858.76,2536.45,11529.46,71702.87,3270.26,24651.01,8452.28,18123.55,53946.64,75435.78,31163.52,77254.28,8025.72,10760.64,7697.98,8268.85,16467.26,10755.21,18779.78,14091.79,34823.3,13463.63,948.52,7994.68,9611.5,6705.26,6931.03,6542.94,21937.82,3375.41,14465.16,33487.51,39616.66,41030.6,4238.71,20353.19,19134.76,5031.62,23017.07,17828.45,10064.83,24877.4,11499.28,20784.84,17685.25,1358.95,28163.07,14146.72,23843.27,4300.54,16670.52,NaN,25144.64,23568.29,22951.04,16510.44,14472.42
2018-03-16,12783.12,6076.59,17866.26,2537.42,11541.25,71778.51,3275.23,24678.58,8458.09,18131.98,53974.82,75474.9,31172.65,77307.9,8026.94,10760.92,7699.76,8269.36,16486.22,10756.95,18785.72,14096.88,34841.95,13467.55,949.74,7995.93,9612.17,6710.62,6937.26,6548.42,21949.58,3377.02,14476.03,33498.7,39641.21,41046.4,4238.73,20376.41,19176.44,5032.75,23070.42,17828.51,10064.9,24920.07,11504.09,20792.22,17690.18,1359.59,28169.85,14172.41,23873.86,4300.93,16696.54,NaN,25174.55,23603.38,22951.17,16540.99,14480.67
2018-03-17,12795.5,6079.83,17874.34,2538.29,11551.98,71843.64,3277.25,24707.69,8462.49,18142.37,54002.94,75533.16,31183.47,77377.36,8028.77,10761.39,7703.26,8269.99,16486.22,10758.21,18793.48,14103.82,34859.7,13471.37,950.46,7996.66,9613.19,6716.33,6943.94,6556.76,21958.82,3379.1,14499.57,33510.53,39655.58,41077.29,4238.75,20391.1,19191.9,5032.88,23085.5,17828.59,10064.92,24957.22,11509.53,20805.65,17696.55,1360.16,28178.61,14178.11,23914.55,4301.4,16697.25,NaN,25188.9,23620.65,22951.23,16562.49,14491.02
2018-03-18,12807.36,6082.02,17880.05,2539.2,11562.05,71907.82,3282.92,24738.08,8467.9,18152.58,54033.47,75587.08,31194.25,77455.46,8030.37,10761.79,NaN,8270.97,16487.98,10759.87,18801.23,14109.92,34878.65,13475.37,951.61,7997.48,9618.18,6722.09,6950.02,6565.6,21968.07,3382.31,14525.44,33522.96,39664.25,41103.49,4238.76,20405.78,19210.53,5033.53,23131.38,17828.71,10072.48,25002.53,11514.04,20818.74,17704.54,1360.78,28186.02,14178.11,23946.49,4301.69,16712.16,NaN,25203.65,23652.43,22951.24,16594.06,14501.73
2018-03-19,12818.39,6084.16,17888.04,2540.19,11572.22,71982.11,3288.27,24765.78,8473.78,18165.14,54061.64,75626.71,31204.93,77525.99,8031.88,10762.91,NaN,8271.54,16509.95,10764.76,18808.76,14115.55,34900.38,13479.75,952.37,7999.3,9623.79,6726.09,6956.51,6572.62,21976.07,3384.55,14537.66,33534.62,39668.99,41125.07,4238.78,20433.48,19249.73,5035.85,23164.15,17847.78,10089.95,25061.12,11519.49,20829.03,17715.18,1361.51,28200.34,14196.84,23980.97,4302.06,16712.66,NaN,25233.7,23687.01,22951.25,16611.2,14511.67
2018-03-20,12828.77,6087.14,17891.86,2541.17,11582.06,72055.0,3293.61,24793.22,8479.33,18175.77,54089.69,75672.17,31213.88,77598.74,8033.66,10772.92,NaN,8272.02,16534.16,10766.32,18815.56,14122.0,34923.43,13483.9,953.3,8000.7,9631.01,6731.34,6962.57,6578.64,21982.69,3386.98,14547.3,33545.75,39680.68,41136.16,4238.79,20459.25,19289.09,5039.36,23164.16,17848.08,10098.97,25100.52,11525.12,20838.57,17723.85,1362.23,28210.52,14235.77,24025.59,4302.37,16727.68,NaN,25267.37,23738.56,22951.26,16611.34,14520.8
2018-03-21,12839.44,6088.78,17899.6,2542.17,11591.92,72119.93,3298.64,24819.68,8485.27,18184.8,54117.72,75704.87,31223.05,77658.27,8035.26,10773.35,7720.51,8273.13,16558.68,10778.83,18822.3,14128.09,34945.86,13489.08,954.15,8002.59,9636.37,6735.89,6968.66,6584.79,21990.04,3389.05,14553.31,33556.85,39729.35,41165.18,4250.07,20486.24,19329.74,5044.2,23200.49,17885.16,10115.14,25143.84,11530.44,20848.86,17731.09,1363.17,28220.62,14248.84,24071.47,4302.7,16744.35,NaN,25302.37,23788.87,22980.82,16644.59,14530.35
2018-03-22,12849.73,6091.46,17907.66,2543.11,11601.84,72184.59,3303.78,24845.8,8491.06,18194.48,54145.92,75739.9,31232.39,77710.31,8037.24,10773.76,7722.02,8283.92,16581.56,10794.89,18829.05,14132.49,34966.05,13494.93,955.05,8003.96,9642.23,6740.26,6972.99,6589.64,21995.79,3391.72,14562.7,33567.96,39753.9,41181.3,4273.64,20529.17,19361.98,5048.65,23224.3,17911.0,10131.2,25176.32,11536.7,20857.26,17742.5,1364.47,28228.63,14277.3,24129.73,4303.14,16770.28,NaN,25339.64,23836.82,23049.88,16666.91,14539.56
2018-03-23,12859.51,6094.61,17915.69,2544.07,11611.18,72266.42,3308.67,24873.94,8496.89,18202.01,54187.28,75773.69,31240.45,77761.73,8039.37,10774.18,7722.08,8285.94,16601.74,10815.98,18835.9,14138.45,34984.96,13499.97,955.73,8005.34,9647.31,6745.54,6975.92,6592.38,22001.63,3394.56,14569.27,33579.1,39767.14,41195.64,4273.66,20566.17,19375.85,5051.7,23262.92,17958.18,10148.16,25220.45,11542.45,20863.91,17751.72,1365.71,28234.34,14303.81,24173.33,4303.42,16788.74,NaN,25384.96,23867.48,23083.86,16693.52,14546.62
2018-03-24,12870.3,6096.57,17922.74,2545.03,11620.37,72346.65,3313.4,24903.32,8502.53,18208.49,54220.12,75809.7,31246.62,77808.62,8041.27,10775.23,7722.95,8295.83,16627.14,10835.25,18842.92,14144.01,35000.25,13503.77,955.96,8005.84,9652.64,6750.47,6977.73,6595.62,22007.68,3397.05,14576.12,33590.43,39777.16,41221.05,4289.8,20592.27,19394.97,5054.72,23302.83,17963.9,10164.15,25270.81,11548.27,20871.6,17761.47,1366.42,28241.02,14313.28,24223.31,4303.64,16796.37,NaN,25425.08,23867.89,23103.3,16717.19,14553.06
2018-03-25,12880.33,6098.0,17927.95,2545.97,11629.49,72422.5,3318.0,24931.63,8508.2,18215.07,54249.52,75845.72,31251.53,77850.99,8044.02,10786.43,7724.11,8296.34,16650.51,10847.69,18849.58,14149.17,35013.71,13507.12,956.24,8006.27,9659.63,6755.43,6979.35,6598.79,22016.02,3399.45,14584.05,33602.13,39810.56,41246.03,4289.82,20612.63,19414.66,5057.28,23339.3,17971.46,10185.0,25312.06,11554.27,20879.51,17768.93,1367.18,28247.03,14326.65,24264.74,4303.9,16807.48,NaN,25457.35,23899.26,23103.44,16717.25,14560.28
2018-03-26,12890.18,6099.67,17935.54,2547.03,11638.52,72490.69,3322.32,24955.9,8513.84,18222.2,54282.92,75878.92,31256.86,77887.81,8047.95,10786.77,7743.74,8318.19,16668.98,10864.93,18855.77,14154.38,35030.68,13511.24,956.59,8007.19,9666.52,6760.04,6982.2,6601.6,22025.93,3401.08,14589.48,33614.72,39829.11,41269.08,4289.83,20637.76,19431.32,5058.98,23375.43,18023.81,10205.73,25351.47,11560.43,20887.69,17780.39,1368.25,28253.64,14357.55,24325.35,4304.25,16808.71,NaN,25491.74,23941.26,23141.61,16717.31,14567.86
2018-03-27,12899.83,6102.35,17942.69,2548.13,11646.69,72564.28,3324.05,24979.87,8519.14,18228.8,54312.04,75908.81,31263.37,77926.18,8051.84,10797.06,7744.28,8321.14,16700.78,10878.58,18862.27,14159.94,35046.49,13514.49,956.92,8007.77,9672.63,6765.75,6985.16,6605.28,22035.1,3402.56,14600.02,33627.37,39848.59,41296.64,4289.85,20665.57,19461.24,5068.16,23417.98,18053.93,10223.77,25400.21,11566.41,20894.41,17789.9,1369.29,28261.6,14377.34,24376.48,4304.78,16809.01,NaN,25531.28,23941.64,23191.92,16717.39,14575.67
